Student_ID,Hours_Study,Sleep_Hours,Screen_Time,Attendance,Extracurricular,Stress_Level,CGPA
S4070,1.4613390069066017,,,,No,Medium,7.985053976506562
S2599,2.543994117541731,6.819253879150961,2.3410128556141623,79.3114370849538,No,High,7.599396437716591
S5253,1.8167496556817948,8.271893130032923,5.548965815256842,94.38439036386863,No,High,6.15177473227301
S9824,5.7672135719883375,8.11941758490309,3.9908147886478114,83.35350026947145,Yes,Medium,9.570802771188088
S5317,6.255817986507138,7.878719475331984,3.676519183533986,70.24428080140964,Yes,Medium,6.767101823635738
S9750,5.762124374761331,5.924104141233479,3.337303719397373,68.63949402100323,No,Low,5.5524511031952555
S1620,2.4190510891093764,6.368304647798374,4.420002231306082,87.97262438418845,Yes,Medium,6.137662668440162
S6426,5.927813868151725,7.6314591737972,6.8124317384112025,72.5747755740291,No,High,7.818235467443099
S6872,4.720737431809722,6.340575770474491,5.539598149115975,84.66424234164963,Yes,Low,7.114642324747519
S2408,3.3546403223157286,,,,Yes,Low,8.669473753687027
S7989,3.884098916474565,5.048897394418996,2.9199309442555896,93.63290165165778,Yes,Low,8.865607730747078
S10526,1.6221177638933026,8.90344753814745,6.818846592813726,80.27498753732834,No,Low,6.893110200230775
S5254,4.467696051579197,9.798591033952686,5.083602900171025,89.3114670057557,No,Low,5.995762081639053
S2046,5.304645756826839,9.183102006589287,4.895405724857987,76.45763687093508,Yes,High,8.509364366506665
S4058,1.5957009478478223,6.770374400485517,4.175686889616367,87.59304571336921,Yes,Medium,7.569484589694151
S4400,4.982858905440399,,,,Yes,Low,8.864835964384458
S5064,2.0166066731193792,6.921328450526321,5.985567947847055,100.0,No,Medium,5.995008757551766
S2765,2.3135068093676168,8.08812824073665,7.025781148074746,89.20258760970106,No,High,8.945240487281538
S1743,4.052182100421668,6.411655582983964,5.914425272423972,76.21457146244538,No,Medium,6.635514683004425
S1222,5.372520380749027,3.9078918639656424,6.598405438484284,78.24021668543229,No,Low,5.823382446567717
S3391,2.14097827961518,10.30336491005937,1.554890344239436,75.01562018826726,Yes,Medium,7.765971089174619
S1625,2.9775686471376295,6.571687562039164,5.826450899372071,81.94551007368385,Yes,Medium,4.716139746039874
S4487,5.329854324603482,7.053764942287074,6.027202467949392,78.30410846330845,Yes,Medium,8.396890746649898
S6100,6.057537982846961,,,,No,Medium,7.291450991288093
S6151,2.2955507140053517,6.846600474673611,3.404226357008219,80.45129839988313,No,Medium,5.82279884403004
S5870,10.153720740361006,7.490248314225281,2.655423695190656,75.10365420753037,Yes,Low,6.653078621974592
S3680,5.358285550876391,7.718021770976406,3.140146780261678,76.75395450925625,No,Medium,6.342653838513245
S8888,5.16904810367487,3.6410160001536624,5.825773286762697,73.09321694965425,No,Medium,8.38498514056974
S7991,5.924690338533139,8.90787745513355,3.6656024030117758,82.26748096932849,No,Medium,6.703828623058062
S2315,1.3763275352996809,,,,No,Low,8.63166368971237
S6095,3.3081613419056586,8.771832451330901,5.282269781490598,87.41919739705361,No,Medium,5.487746698846718
S4017,0.0,8.612655180713409,4.942688677929472,59.32733930941632,No,High,5.619055523487702
S9644,4.504389708468573,6.353350015711461,6.210070281623539,85.08761296128267,No,Low,7.297362019153541
S4660,3.2799214624860347,9.167275430889712,4.657234651452651,92.12853738784206,No,High,8.96417047031344
S1353,3.680122940073146,5.709342297899751,8.172394530158261,69.33619429363156,Yes,Low,6.429430695528479
S8076,5.6014038950911536,8.098522119475787,2.0882077569200272,86.62841769223382,No,Low,5.795108851802235
S1456,3.785939280090884,6.202102737561861,3.997541985113092,71.56628125440497,No,Low,7.352888963375011
S8332,8.738574601622993,7.175561553371895,3.5510222772335815,79.94341548137294,No,Low,8.933865436372736
S4884,3.8718444717025666,9.073650011358149,3.595559027848842,80.22491238186848,Yes,Low,7.319905493117239
S1239,5.704866669592448,8.259916809613042,6.060903706178301,89.21516969334694,Yes,High,7.2500121806937114
S10318,3.0722911409881086,7.210834604810125,2.4675409418615524,93.23911851813493,No,High,7.214441298276161
S8352,2.9942624926580885,7.633021539116041,6.2017688976828085,90.89440831580319,Yes,Medium,6.984292226790491
S8594,6.89388829277396,3.5917875166440894,4.918386240272133,60.25206418078339,Yes,Medium,6.128239179977955
S10099,3.0002579309899353,7.127793894956182,4.513513753415134,94.89017659712587,No,Low,5.9351371416961625
S3753,3.6983245768666095,,,,Yes,Medium,7.964247307042327
S7896,2.55957595798642,8.373294687587114,3.2172806384958736,81.37403651091445,No,High,6.419852897042763
S6899,6.183610678149291,5.434118529626525,9.736091184310883,93.64301326892097,No,High,7.6528395711383395
S7918,7.501851883854287,6.246838262755453,6.953857805626948,71.12685634560856,No,Medium,7.688545865790622
S4795,3.348777895702993,7.684304978727615,5.890194515684291,91.37966989001336,Yes,Low,5.254991867052581
S2018,3.3593053836113596,5.002130334413371,8.343318873297223,75.89829809768922,No,Medium,6.5918918237228
S7804,2.2720403018478432,7.745106635163578,6.395228949431612,72.02164980985883,No,High,6.325524021439323
S7440,0.20065943828223753,3.0,4.659425748516399,74.87190154382668,Yes,Medium,7.455083193649359
S6564,4.062983124523991,9.887257543119798,7.730116643024449,84.2828251282397,No,Medium,6.276837550564601
S10354,0.0,8.226799637424454,8.360999920354548,60.518857976235864,Yes,Low,8.522326238734738
S2103,3.7208207436896523,7.3550756815395895,2.853785171802646,63.90928991562507,Yes,Medium,5.894705748286811
S5394,5.679327728862377,7.444200384828407,5.8519662435700734,58.95804200068248,No,Medium,6.3846957064425
S8453,6.043249528799896,5.778893166261726,10.133882475058952,78.97739205163535,No,High,7.1523645675175045
S3055,2.361484280557004,7.359200483170652,1.4749457773099723,77.94464088337462,Yes,Low,5.00789315045543
S8912,3.575820660159149,6.652936063764941,5.262954844993338,77.90059653776606,No,Low,7.185092525018594
S8782,4.215967841450458,4.918370378497844,6.449312559386442,77.63105147372008,No,Medium,6.3099912659641415
S2851,7.550621785219024,7.22840406371125,7.251664358023501,80.21087635632676,Yes,Low,7.838561650761351
S3874,3.937882134258196,5.0901808391299035,7.051639066603793,81.50146661338103,Yes,Medium,7.075423910046057
S10410,3.9301169990827343,8.519038306826404,2.4043178001853347,78.6296424050517,No,Low,6.7034740512243225
S10765,3.3965338920827284,8.717825029857488,8.434238307989116,91.07889061555301,No,High,5.907731409879993
S10425,4.046208692001462,7.086063330710472,5.599912937511717,82.1915982052103,No,Low,6.409206530800468
S5071,2.5905431287782323,,,,No,Low,10.0
S2634,3.330449335786918,8.465895055454684,5.714008850599124,86.85900358084294,No,Medium,8.15063953903863
S4566,4.458149376411405,7.89936794172063,3.9549953162343643,90.49687019009195,No,High,6.845640572311677
S10533,2.806055944197769,6.5594612114415565,2.351223748784685,71.1849003532548,No,Medium,7.649904196106814
S2383,2.788570153993323,4.868659022164835,7.526056139633806,77.77952986268879,No,Medium,7.082872905239493
S10608,1.1467015783793055,6.444358428295494,5.643924174267892,95.48665843194722,Yes,Low,6.375792319723338
S3750,7.51095139663098,,,,Yes,Low,6.757317137682483
S1217,3.5263627865199823,3.0,5.003825872041988,100.0,Yes,Medium,5.47025735683982
S8520,5.9707994229000985,7.180524873065757,6.664086091859241,73.24532754972438,No,Medium,4.675008931896416
S2068,3.0645975973762174,,,,Yes,High,6.61892401045569
S9585,5.113749444736291,5.3242035013893325,4.508633037217336,76.5605802250473,Yes,Low,7.49321008738828
S2034,3.033627075401252,5.682817444591821,7.568988755070265,81.51915781967148,No,Medium,7.3082725944180655
S10785,4.40788771503199,10.387691194231966,4.9671292823377176,74.07487403969894,Yes,Medium,7.346524983028557
S8263,6.718595198729611,8.114493116408728,2.725510942237412,79.63146093249016,Yes,High,7.115736726484644
S5454,6.535303022375947,5.998326408567565,4.448252088366919,75.39581859190207,Yes,Medium,6.60404266935332
S10702,5.174115069189071,6.252303876188735,4.872528558866697,63.825192398349344,No,Medium,6.556018953588887
S2891,4.0128445396218755,10.046738069609846,4.491748353619793,59.561724836737696,No,Medium,6.643428282261002
S1906,1.2802877180401615,5.74775513417999,5.44607604965295,81.53995530177794,No,Low,4.891457991050881
S8592,2.4890022337321014,7.435999739669574,7.278776716813165,85.17598595669597,No,Low,9.166253320732356
S7495,4.762851235068684,6.051341442885738,9.404430289364345,66.31835185543058,No,High,6.162698192992584
S7027,0.9869319396192018,6.2668344326298895,7.763898643067989,91.51760369754898,Yes,Low,7.220267251557335
S9222,5.089249148998677,8.223780265117774,3.2927039067715933,70.65284798107162,No,Low,6.954085004798448
S9052,3.1526185661786483,9.039608882555529,7.69459380037566,87.76646309855643,Yes,Medium,6.222419016369674
S9051,1.6451669895014227,6.895800922581138,6.9006313156372885,93.58618539843818,Yes,High,6.6164666051957095
S5773,4.038762475396051,,,,No,Medium,8.347089366814341
S5483,5.1067779661488535,7.528057919437181,4.177888385443051,66.59877998072315,Yes,Medium,5.501696767626837
S7648,6.212463117719937,7.624785317072757,3.354277168483723,73.36099254019585,Yes,Low,7.0089262261605185
S6663,1.0429061260024022,7.174848485223004,4.440178853659037,84.34750529872828,Yes,Medium,4.694824349191974
S5284,2.4418145212465987,6.433015381022173,2.0965580839728952,79.61335225320772,No,Low,7.110531907218598
S3701,6.181960850371934,7.758308315354812,5.339512859073743,71.12108529715414,No,Medium,6.277828315735679
S3919,6.591743563726029,5.372548018779284,4.537355344616356,90.89432798222026,No,Medium,6.1796426134888325
S4263,6.34551369053489,7.250224089277416,5.732471506367477,79.37911758543403,No,Medium,8.318714427415493
S1852,2.7252257453869646,6.692939149716568,6.542383810659478,94.76693430745985,No,Medium,8.077934038277181
S4942,2.8060514265578522,3.0,5.448358969707585,76.1399477741885,No,Medium,6.133601352978237
S3464,5.738312128778547,7.387304102051705,9.045732236733585,59.69203730533941,No,Low,6.581995286225193
S8866,5.7203652767903135,4.745797433042395,5.116323423408363,86.06492108131366,No,Medium,4.984444583017396
S4973,4.173395398828793,,,,Yes,Medium,8.53183382014155
S10590,5.753211759684358,7.071271952141933,3.3563510827444585,92.03060509445584,No,High,5.930912235343818
S6137,5.4578823891409005,8.161938452912725,4.934323298688106,91.52473483927079,No,Low,8.323809367381545
S8341,4.823905998123619,9.541263637286585,6.442438095723881,73.62268036850007,Yes,Medium,7.364076226036948
S4381,6.381097188687193,8.839156878001102,4.042989239352158,87.91070986113584,Yes,Medium,7.091377982891737
S7358,0.03607102852257338,7.407373300230389,3.3650121175704166,76.48197524465316,No,Low,6.354507290357644
S9753,3.248982038721001,6.9210821899654364,2.647083685735692,89.68406565520694,No,Medium,9.429534820850447
S2807,5.017450046459867,7.322547914415184,6.148328416727703,49.194012728260724,Yes,Low,7.153834763512965
S1747,2.489234135293355,5.587927770791103,3.0614400405224056,46.60643337396415,No,Medium,8.057764516788078
S8876,2.815069089238971,6.545370884331979,3.3071112503681546,92.16047225928888,No,Low,7.600327256395436
S1347,1.1850724512468895,9.097725989603981,3.2275231332730745,100.0,No,Medium,8.145093007166448
S4616,2.0283923826643466,7.542861754541482,6.7133837406504755,98.20238750349772,No,Medium,8.681179312616711
S4082,0.06586059282569545,6.237602280875019,1.917284689977043,70.48521319096177,No,Low,7.535415639188587
S9019,5.955695129308663,5.071651609433334,8.279891897507834,82.37483991802165,Yes,High,7.331154305383587
S8235,6.572764273991067,,,,No,Low,4.756748720136202
S3009,5.875140275253116,6.388615983010457,2.6288079844510817,82.58738194720956,No,Medium,9.571115377151903
S4891,5.165142637617611,8.438880064673558,4.888451324640374,64.0174764050094,No,Medium,7.134896979557289
S4006,4.972072578835274,,,,Yes,Low,5.9780355902328335
S4063,2.9413357751032585,8.725205205519424,2.8897249061352754,99.93869090508726,No,Medium,5.206665279905303
S2523,2.0811215265530407,5.62655155546231,4.856258428378452,89.17248922053071,No,High,5.600232802234408
S9890,3.3954612158349473,6.926238804959365,4.896493521414574,86.6135701846122,Yes,Medium,5.398005517053747
S9639,2.7678575693273526,9.906076361769077,6.250927080091323,87.67103030817141,No,High,7.865667148636616
S10288,4.04024225916172,8.24517649674284,4.007852861681835,56.32967315881224,Yes,Medium,5.826476074290676
S6028,6.576151449704755,6.678246149763671,4.913453622077768,92.39834359294089,Yes,Medium,7.743245011363248
S7901,4.11000587206675,6.671412117963087,3.5430065312670793,96.98671306233494,Yes,Low,7.913090965766318
S4688,6.550781475998029,5.9963548597934295,4.313848138517203,86.78115697218706,Yes,High,8.806565553017471
S5983,3.7055894426288054,,,,No,Low,5.208508661086043
S1763,3.8078802005507004,9.401361987833372,5.592935132098451,79.36195442272556,Yes,Medium,6.437603472302047
S3388,5.780396822249574,6.180177555645287,6.3755383275934125,70.21362511390329,Yes,High,6.400332829171867
S7751,2.4673549504371475,8.702386422398797,9.42191842254575,73.05563804046908,No,Low,6.75697819695791
S10025,5.389338248237169,7.13512521631016,4.588924670165665,73.88973920979689,Yes,Medium,7.702799555072447
S2835,4.723007050412203,7.0289363205609146,3.355994959770184,80.39807503147884,Yes,Medium,5.82873633948176
S9025,3.7260208446121155,7.42043693794886,4.723454666971397,59.51854531696155,No,Low,7.2446754729191465
S2222,5.267553761864197,6.8855827723906255,4.055175711783315,72.62144870359597,No,High,8.149133711914377
S7486,3.5439885463805645,6.285984999968723,1.0,82.96650761657867,Yes,Low,6.89588143888102
S6375,5.479350936235667,7.5381120821624545,5.461537077329214,87.63928132411172,No,Medium,8.327489733502057
S9243,6.6771842765912135,,,,No,Low,9.391823224789903
S2791,4.230052158294835,9.25779399831856,7.677355948466109,50.826371386969356,Yes,High,7.719936166863094
S9637,1.728728190484342,7.0628770603579385,4.367676846719194,76.25013989726733,No,Medium,6.281576551111675
S10968,4.126766785275437,8.955811218897068,6.34529022409405,86.168729245847,Yes,Medium,8.778339871078524
S9862,3.1483640032668974,5.384249760762208,5.753356573909151,79.2575453726809,Yes,Medium,5.6690332246822805
S3835,3.4003236074502388,5.380789120638182,3.7886455744856438,88.98667391789107,Yes,Medium,6.681812204848494
S1708,0.0,6.726122682381337,3.385823880524837,73.23769258188047,Yes,Medium,7.077781014519004
S1509,2.3380997671779244,5.303397055097543,1.6802642994844197,88.53551908239822,No,Medium,8.870363992078717
S9034,3.346772438677575,8.443910911114978,4.6280433058333905,86.13778335050445,No,Medium,8.214680776325814
S8838,3.448097096607724,8.094764552672475,6.280971127337926,78.54065804795412,No,Medium,7.531448982408137
S9390,4.791828441916091,7.237824479739464,3.480172012214772,64.73345508247651,Yes,Medium,7.75332337433181
S10643,4.127404719531542,,,,No,High,7.215205281582321
S5560,1.8596168742113366,8.981816689116364,5.957061661816795,76.37068893773984,No,Medium,7.765279374776817
S8025,4.79893874520437,7.448775191220697,4.739212895592328,71.61808459562151,No,Medium,8.159234253402541
S8708,2.546451724332314,7.2248082969029115,6.925176427968449,86.48577098767642,No,Medium,5.947499470473198
S8122,3.044320298592418,6.821721276968844,4.990552473094559,88.49250086593172,No,Low,8.770709665087914
S8106,0.13007176551905797,6.482294154285114,4.7192533287771505,71.92621227238243,No,Medium,5.38075625573849
S5315,6.011849023592833,6.777355898403721,5.553826391599406,78.96692983333502,No,Medium,8.47041975051206
S5842,5.371179492596832,9.075136117833964,5.4640261768160565,77.84700414551389,No,High,6.995868815288794
S5132,6.140730320459859,9.038937136504765,4.670539542482073,51.12386149853881,No,Medium,6.366145911275059
S5645,7.232600085443833,9.768099521875568,3.294223748339285,91.06940633301184,No,Low,7.150631642108573
S1711,3.8065737762592153,10.174018085246493,3.817251553216124,74.74738100519615,No,Medium,7.034936086539362
S8296,2.3507759804699564,9.636740349252925,2.774089499881324,75.31858067475507,No,High,6.580787587737073
S10312,6.156250791589544,4.746363103534673,6.385464750927438,82.77687147104037,No,Medium,7.6233096880775095
S2616,4.597505816731372,6.475862574046439,5.969154385588457,86.90073159980992,Yes,Low,7.312709540587393
S5818,5.255212595123663,7.363694457584066,2.0005703781828816,87.19791421832159,No,High,7.574156680389378
S2372,1.2561977141372873,7.356812734523301,5.6737847293908965,76.88246660965657,No,High,6.980994942261899
S4125,5.479306303449343,3.2940050756808987,1.0,89.91613242562364,Yes,Medium,9.515287394219943
S1712,2.9101618263821005,4.853217500146372,3.591410861031591,56.45348712406134,No,Low,9.447389506521876
S5707,3.031763010830365,9.039577319501344,4.218719369561085,93.18145636339665,No,Medium,8.442391536390172
S2245,1.552119466475487,6.880935789969532,4.103425471509356,83.03641800406098,Yes,Low,6.288910132182011
S10001,6.14682540482089,,,,No,Low,6.78409877352145
S5404,3.7496511432336717,5.986647207113176,8.113313135309156,92.00055964627443,Yes,Medium,7.231545362832884
S9777,6.284414785771116,8.453116931750877,6.223339016197179,95.73091720140161,Yes,Medium,6.563020335591695
S1715,6.2066037640330425,4.722376451756976,6.277737747357763,75.06064028510546,Yes,Medium,6.897728337863513
S2684,1.641920417680395,8.774350734081287,4.736811835673349,90.35539017775417,No,Medium,8.280789698900069
S8247,4.030055500574194,6.889790418153673,3.9542543732521125,77.20983538445918,Yes,Medium,7.720377691631221
S2482,7.45392770246681,6.438065771010917,7.764837260014307,94.16674840723918,Yes,Medium,8.749355862368864
S7874,1.3054921648373017,3.6548046206280795,3.657701783848754,71.74590425283722,No,Low,8.637325641105235
S3619,6.911644644293533,7.363436778703478,5.881759796474965,71.40239364304875,Yes,Low,6.228722643721499
S4870,1.2195561496930747,5.608428561573447,6.319147914813315,84.77238861851367,No,High,6.481987264194658
S9980,3.385507548676537,7.780841193765805,2.383962051071687,70.58493319797567,No,High,6.447709551281642
S3127,6.228643389337744,8.178989219054698,8.203801569539744,83.97522831893677,No,Medium,8.387677584436375
S4257,2.575558472701898,7.567339428147266,3.092950548326723,77.03483682354675,No,Medium,6.3569865612321985
S2883,2.8150714816942113,7.120543488944545,5.407384556952919,82.97914605165629,No,Medium,6.935503614850214
S1212,5.908003526986405,8.004157557313702,4.579672704887985,87.27169221703542,Yes,Medium,4.9339247736326275
S4050,1.256652605539068,7.422923310713577,7.047361698325211,68.38239496625044,No,Medium,8.732342791131126
S5694,3.6182555608936404,7.84042134051843,2.102837906346091,90.34815628349969,No,High,6.39762450455438
S2010,6.634788131268651,7.310016442808674,5.449181266499983,65.19542888480004,No,Low,5.978693007515808
S1323,8.184774551370921,6.586776527231467,2.7101834847220467,87.5296751220449,Yes,Medium,7.870794587343545
S4570,3.4050355982523,,,,Yes,Medium,5.647472994654685
S2097,0.003598630935784719,7.279102648705821,7.670103733588274,78.22340180870113,No,Low,7.101457905520039
S2562,0.0,,,,No,Medium,8.108414274985435
S4424,0.44797649190319566,8.537160700997516,5.657356484696165,77.81013256466439,No,High,7.044846945170488
S1334,5.9502394668355025,7.300050680968492,6.12072390133347,77.12387450185007,Yes,Low,7.874479334817148
S3697,1.3755616131371875,6.799914516832566,3.827165443022883,89.62082932741296,Yes,Medium,4.957952821510344
S7216,4.024447096830339,4.886644143361893,4.092819829156369,66.43930757008394,No,Medium,7.3844593124756175
S3807,2.3338878859984824,6.51838085581113,8.62578043988185,86.36669941161338,Yes,Medium,6.63226819959348
S7820,7.984073271918618,5.061544937607323,4.278163253981486,95.57076765565733,No,Medium,7.904923304081535
S1792,4.543157674390747,7.082042298061939,6.292161875275459,79.15935372730702,Yes,High,7.01497668560827
S1233,2.6967993047883656,5.3439615497914215,1.0,55.35325515330728,Yes,High,7.2323786554924565
S6843,0.0,12.0,8.003877097596934,86.97409148394914,No,Low,6.198024471864305
S3732,5.125761720348709,4.814051068624252,6.549126608764918,79.00951814124322,No,Low,7.592625842699331
S6918,5.291780840551785,6.120076396660371,2.0747301925361485,68.66629252400375,No,Medium,6.836670692137787
S3513,3.490088412892604,8.257265829399156,5.17715625883347,84.57833048922247,No,Low,7.597478452309364
S8427,1.6581502123850926,9.262504147086593,4.367584929474345,70.0580864981012,No,Medium,6.3102985105707985
S6885,7.344531808195056,,,,Yes,Low,5.584277755202505
S8487,4.92215606459287,,,,No,Medium,7.309792680533985
S6259,8.045180461138962,4.703608551231031,8.400577284595984,80.38530277656444,No,Medium,6.949712669250152
S9102,3.038851173595051,9.017439499261222,1.0,83.8483529560789,Yes,Medium,6.643462329782614
S7443,5.803457394280548,8.075091471576014,6.7908817818966485,89.67025637454033,No,High,6.194365080520637
S10224,1.0114729418675226,5.911168624252009,6.299077278983136,87.77176405765672,Yes,Medium,6.15250289298198
S10686,0.23403310665654686,6.803319305125492,6.5505460233206065,77.52327919092245,No,Low,7.741338847179836
S6170,4.619789558761269,,,,No,Medium,10.0
S1774,5.243619924434393,9.99118561110166,2.1602849308300547,79.66039378098748,No,Low,7.528902571146886
S2494,7.084219905135751,,,,Yes,Medium,7.600636378270502
S2597,8.114990939423397,10.785059997099337,5.311434639060882,91.30831823162261,Yes,High,6.52630807119557
S1871,2.4034055109230925,7.422877031126575,6.488629284725379,73.73486668415131,No,High,5.726254712521768
S6171,1.4528289028068015,9.65596280869401,6.546522442840289,74.1869261166004,Yes,Low,6.84886569452907
S2263,2.1586528138412673,4.949010308072566,2.7300516702014854,80.65032610479845,Yes,High,7.030801036031864
S6282,6.053789236515829,8.011216007679984,5.841597777655032,59.992855388086966,Yes,High,7.623012688703078
S5149,4.487060408372689,7.282918512962517,3.8516298639672497,93.15749186874068,No,Low,8.279709109929513
S8201,4.13004926237756,,,,No,High,6.833804804461887
S5156,5.053073367344615,9.910234947752594,6.735320282111229,74.84719941839134,No,Low,9.324425575953972
S3107,5.276783851216766,10.026709673189545,1.9657932656337818,86.27241221090955,Yes,High,7.9977519271266155
S2220,1.6248031619409744,5.615391405526633,6.184842014774613,86.85875232708129,No,Medium,5.332629806663844
S8171,3.5065511517711188,8.224905355536569,4.138981420815283,72.31777939876113,No,High,4.447852699445837
S3348,5.386957823827988,6.0149344003353,5.329277062899476,84.04007786751625,No,Low,7.960303719099691
S1408,4.240591263423798,8.732496340812427,8.348038854874474,84.04211914600221,Yes,Medium,6.142406412114272
S6202,4.298912179326619,,,,Yes,Low,7.535889036731871
S5162,3.462708493380515,7.165052235899274,5.957880377865262,95.88415858333077,Yes,Medium,5.035620059052278
S2513,0.2669267658538801,,,,No,High,7.294392216639749
S9556,3.2950925367245163,6.225909735204479,2.0708614680767763,82.72231747407926,Yes,High,7.018957852399322
S5246,4.328589530741138,9.28099625947178,2.119978927359939,83.24413470848536,No,High,8.721284956083082
S3145,6.979726877204165,8.05145848405595,2.7289639096220104,68.09097391872945,No,Medium,7.060758879678591
S6292,1.0076823736707006,6.3213636027864375,3.268706910843367,70.71902242553661,Yes,Medium,6.4367136473987685
S5561,7.438081225683642,4.5791478167815125,4.263030172846597,73.2635334088936,No,Low,7.329655841832314
S7912,2.6269224936924624,4.929143473829505,2.7639765839288035,87.55761850231386,No,Low,6.471017448295266
S8236,3.485895182373871,4.717850528628539,5.624909712303449,93.09252969887817,No,Medium,7.352562935840639
S8480,3.549013153330728,8.274282980491186,6.64848810950651,80.53263931229718,Yes,Medium,8.664634649212022
S4160,2.786993223568521,,,,No,Low,7.272046141814331
S6606,1.4580965578154346,7.366897104473826,7.3260466059140725,69.44052205274713,No,Medium,6.760669738987145
S10223,0.9404518397813275,8.302263219333842,9.30531818072378,83.74492303114246,No,Low,7.371576597819928
S9530,2.236078471465652,8.134891177759648,6.350846543682524,74.60163669063617,Yes,Medium,7.974318698802362
S6649,5.877280045357889,7.353680596297051,5.471104422576181,100.0,No,Medium,6.369274149631926
S9199,4.15929916522785,4.797967526848973,4.886171673179648,52.53497147309555,Yes,Medium,8.292946817439546
S6769,0.7532349401175131,6.69436072975837,7.1762105852008595,60.264590900061506,No,Medium,5.641424540615711
S9747,3.455146198138257,7.6398518676755165,4.883587893733839,82.30703166025683,No,Medium,6.5322678692282725
S6839,2.8174439812605887,6.032786595409775,3.8219739213704704,82.64469257132649,Yes,High,7.0935630849137965
S4528,0.33663550558794775,9.672099574901287,4.121689332106379,85.39611898653659,No,Low,8.524416371449556
S6007,4.9755496421686765,6.306032887178053,3.3266624431539054,65.36927927226805,Yes,Medium,6.9071081930153
S8365,5.528426406677711,6.3622105700906735,2.2202485343912697,82.40159271246199,No,Medium,5.8723045202669475
S4666,5.462760505149985,9.634566981441989,5.72545913313194,93.17089404222051,Yes,Low,7.193411360361052
S4145,4.940088374736404,,,,Yes,Medium,9.537826862704554
S6378,5.217471178248834,8.002499844409241,6.909179681020671,68.86671434086632,Yes,Medium,7.446621629140803
S10627,8.803167322060705,6.889101452114635,6.780617174782799,81.75395411522526,No,Medium,5.660410531226872
S2775,1.3599549775585884,,,,No,Medium,6.041979195342804
S2498,6.048125051622925,,,,Yes,Medium,7.56388450539048
S2479,3.125083399353179,5.161161604840081,7.921806852289068,87.90601097140316,Yes,Medium,7.283613858749241
S7120,3.771055256402274,8.423749105357242,3.351864665178846,72.16014676739425,No,Low,7.224745081757089
S1713,4.798272228704142,,,,Yes,Low,6.978054161076654
S8815,4.302814792144037,7.4917280737239755,8.163030237463618,82.16866761291999,Yes,Medium,7.720856995793858
S7717,3.837865789129166,7.965601001788165,5.679770619503762,78.71408801648786,Yes,Medium,7.124542941148816
S2662,0.0,9.322012331228038,7.638202054891975,77.31605179124998,No,Low,6.020425210305997
S4798,2.0132826008360984,9.224888327284887,1.8238317699112518,64.43233538871944,Yes,Medium,6.4130905114438
S5089,3.2252760708943775,6.157509164611861,8.35637075779782,86.30363909526798,Yes,Low,8.519777634802336
S5978,4.779209048183976,5.34299746584684,4.386810950715495,70.37142894766461,No,High,9.2350186443161
S9696,8.69124832379288,6.470948807494589,5.1272839854263355,69.1667473908696,Yes,High,7.927641509583267
S6183,4.735020821081204,,,,No,High,5.227103607968405
S4946,5.075259805899759,11.928585570522763,6.951222552923644,89.85316073638128,Yes,High,6.387070982820882
S7584,7.188355912408024,5.176685181923414,6.05040193203136,81.68803809924077,No,Medium,5.769721972284027
S1745,2.548512373693069,6.890545852178082,2.467282690307181,83.07363819510427,Yes,Medium,5.845906219126592
S8573,6.967487820407413,5.330853882518419,5.46847082162112,97.58754539410738,No,Low,7.736695328994644
S1710,4.422034934405237,8.762142700349557,1.0,94.50760021086096,No,High,7.561757219398445
S1379,2.383403429289697,6.780052338934596,5.491570034762381,100.0,No,Medium,6.870672778288556
S7384,4.878905380915981,5.895902172189025,7.169879548374961,68.11981166550483,Yes,Medium,5.864966887922481
S4127,6.636604649705339,6.258253039277534,2.4143814201436755,82.82331664790817,No,Medium,8.086862558669038
S10036,4.0660466143860665,8.59156278877537,5.065856733513898,84.91765781311695,No,Medium,6.99137964528343
S8440,7.529827611101543,7.187145794316078,3.724169323181978,68.33926074153743,Yes,Medium,4.046512816084335
S10398,2.9340125611480925,4.938739821442685,3.109465841053435,89.9115313194707,No,Medium,6.548855318490271
S10700,3.5080093232885985,7.0528379595217165,5.570813781506434,88.30197290475684,No,Medium,6.151726430181576
S9457,4.046770429317015,5.940664968897885,4.641230387365905,68.46140098553052,No,Medium,5.395111455459945
S5661,3.433563922109535,8.814297101704403,4.744997362643391,72.47503967469385,No,Medium,7.486119493202712
S5791,3.200243522663257,6.779242528227345,6.2401731789989086,86.62607186675204,No,Low,6.729871551133904
S6852,5.224664428005024,5.335240766095139,3.9795636671832764,88.91298471428595,No,Medium,8.534683076825825
S7942,6.599974744524268,5.827785901298118,7.633091545245376,87.00509113575734,No,Low,5.589818251398986
S10606,0.0,5.653103659929915,1.5180434840469017,88.61887675741222,No,Low,5.866539475113925
S6013,3.5246333660780316,8.721280924948363,2.846153762631309,72.98050789918693,No,Medium,5.446010298659456
S2313,5.115620612703724,5.036973803516291,3.6167431491533746,90.07196856001929,Yes,Low,8.509350745051835
S5614,4.111727879688994,5.4433067904727235,5.8280258838893815,66.57942193955161,No,Medium,7.368806531278637
S10495,1.5811293420818826,5.797316338073424,1.5284221391229669,64.55258934778769,No,Low,6.875130141904979
S5598,4.843560148501742,4.573567812060775,6.356754399289254,82.10229598504215,Yes,Low,4.95231218946626
